Sentence #,Word,Tag
,restaurant,B-restaurant_type
,.,O
Sentence: 2966,book,O
,a,O
,table,O
,for,O
,me,B-party_size_description
,and,I-party_size_description
,savannah,I-party_size_description
,in,O
,Lauderdale,B-city
,Lakes,I-city
Sentence: 2967,I,O
,want,O
,to,O
,bring,O
,four,B-party_size_number
,people,O
,to,O
,a,O
,place,O
,that's,O
,close,B-spatial_relation
,to,O
,downtown,B-poi
,that,O
,serves,O
,churrascaria,B-restaurant_type
,cuisine.,O
Sentence: 2968,book,O
,a,O
,spot,O
,that,O
,is,O
,faraway,B-spatial_relation
,from,O
,the,O
,Municipal,B-poi
,Borough,I-poi
,of,I-poi
,Farnworth,I-poi
,in,B-timeRange
,16,I-timeRange
,minutes,I-timeRange
Sentence: 2969,book,O
,sot,O
,for,O
,22,B-timeRange
,minutes,I-timeRange
,from,I-timeRange
,now,I-timeRange
,at,O
,a,O
,restaurant,B-restaurant_type
,with,O
,parking,B-facility
Sentence: 2970,I,O
,need,O
,a,O
,reservation,O
,for,O
,ten,B-party_size_number
,in,O
,Wisconsin,B-state
Sentence: 2971,book,O
,any,O
,popular,B-sort
,puglia,B-cuisine
,serving,O
,oyster,B-restaurant_type
,bar,I-restaurant_type
,for,O
,10,B-party_size_number
,in,O
,Jemez,B-city
,Springs,I-city
Sentence: 2972,Book,O
,a,O
,restaurant,B-restaurant_type
,with,O
,parking,B-facility
,for,O
,three,B-party_size_number
,people.,O
Sentence: 2973,Get,O
,me,O
,a,O
,table,O
,at,O
,Prospect,B-restaurant_name
,of,I-restaurant_name
,Whitby,I-restaurant_name
,in,O
,Blaine,B-city
,Hill,I-city
,,O
,ID,B-state
Sentence: 2974,Book,O
,a,O
,reservation,O
,at,O
,a,O
,restaurant,B-restaurant_type
,nearby,B-spatial_relation
,their,B-poi
,airbnb,I-poi
Sentence: 2975,I,O
,have,O
,eight,B-party_size_number
,that,O
,would,O
,like,O
,to,O
,eat,O
,cretan,B-cuisine
,in,O
,a,O
,cafeteria,B-restaurant_type
,and,O
,need,O
,reservations.,O
Sentence: 2976,I,O
,need,O
,a,O
,reservation,O
,for,O
,eight,B-party_size_number
,for,O
,a,O
,brasserie,B-restaurant_type
,that,O
,serves,O
,spanish,B-served_dish
,rice,I-served_dish
Sentence: 2977,Make,O
,me,O
,a,O
,reservation,O
,for,O
,a,O
,party,O
,of,O
,6,B-party_size_number
,at,O
,a,O
,pub,B-restaurant_type
,at,O
,five,B-timeRange
,o'clock,I-timeRange
,in,O
,Arizona,B-state
,that,O
,serves,O
,waffles,B-served_dish
,in,O
,the,O
,city,O
,of,O
,Hat,B-city
,Creek,I-city
Sentence: 2978,Book,O
,The,B-restaurant_name
,Oriel,I-restaurant_name
,in,O
,Allison,B-city
,for,O
,a,O
,party,O
,of,O
,four,B-party_size_number
,.,O
Sentence: 2979,I,O
,need,O
,to,O
,book,O
,a,O
,table,O
,at,O
,a,O
,fast,B-restaurant_type
,food,I-restaurant_type
,spot,O
,that,O
,serves,O
,slinger,B-served_dish
,in,O
,PR,B-state
Sentence: 2980,book,O
,a,O
,restaurant,B-restaurant_type
,for,O
,8,B-party_size_number
Sentence: 2981,I'd,O
,like,O
,to,O
,visit,O
,a,O
,pizzeria,B-restaurant_type
,with,O
,a,O
,pool,B-facility
,at,O
,fourteen,B-timeRange
,o'clock,I-timeRange
,.,O
Sentence: 2982,Book,O
,a,O
,restaurant,B-restaurant_type
,in,O
,Everson,B-city
,Nevada,B-state
,that,O
,serves,O
,conchiglie,B-served_dish
,for,O
,two,B-party_size_number
,people.,O
Sentence: 2983,book,O
,a,O
,table,O
,in,O
,Fleetwood,B-poi
,at,O
,a,O
,nearby,B-spatial_relation
,deli,O
Sentence: 2984,I,O
,need,O
,a,O
,table,O
,at,O
,a,O
,restaurant,B-restaurant_type
,in,O
,Texas,B-state
,for,O
,kelley,B-party_size_description
,and,I-party_size_description
,suzette,I-party_size_description
Sentence: 2985,I'd,O
,like,O
,to,O
,book,O
,a,O
,reservation,O
,for,O
,next,B-timeRange
,Spring,I-timeRange
,for,O
,nine,B-party_size_number
,people,O
,at,O
,Shore,B-restaurant_name
,Club,I-restaurant_name
,.,O
Sentence: 2986,book,O
,a,O
,spot,O
,at,O
,Rimsky-Korsakoffee,B-restaurant_name
,House,I-restaurant_name
,in,O
,Mackville,B-city
Sentence: 2987,Book,O
,a,O
,table,O
,for,O
,chasity,B-party_size_description
,ruiz,I-party_size_description
,and,I-party_size_description
,mary,I-party_size_description
,at,O
,The,B-restaurant_name
,Fat,I-restaurant_name
,Duck,I-restaurant_name
,in,O
,Puerto,B-country
,Rico,I-country
Sentence: 2988,charlene,B-party_size_description
,and,I-party_size_description
,I,I-party_size_description
,and,O
,are,O
,are,O
,in,O
,Liechtenstein,B-country
,and,O
,want,O
,restaurant,B-restaurant_type
,reservations,O
,at,O
,midnight,B-timeRange
,.,O
Sentence: 2989,I,O
,need,O
,a,O
,table,O
,at,O
,a,O
,restaurant,B-restaurant_type
,in,O
,Ireland,B-country
,serving,O
,kouglof,B-served_dish
Sentence: 2990,my,B-party_size_description
,father,I-party_size_description
,in,I-party_size_description
,law,I-party_size_description
,and,I-party_size_description
,I,I-party_size_description
,would,O
,like,O
,to,O
,go,O
,to,O
,a,O
,highly,B-sort
,rated,I-sort
,bar,B-restaurant_type
Sentence: 2991,Book,O
,a,O
,restaurant,B-restaurant_type
,for,O
,three,B-party_size_number
,people,O
,in,O
,Jenkins,B-city
,.,O
Sentence: 2992,Book,O
,a,O
,reservation,O
,for,O
,four,B-party_size_number
,in,O
,Cajah's,B-city
,Mountain,I-city
,in,B-timeRange
,1,I-timeRange
,year,I-timeRange
Sentence: 2993,I,O
,want,O
,to,O
,get,O
,nine,B-party_size_number
,seats,O
,at,O
,a,O
,restaurant,B-restaurant_type
,that,O
,serves,O
,ice,B-served_dish
,cream,I-served_dish
,cake,I-served_dish
,.,O
Sentence: 2994,Book,O
,reservations,O
,to,O
,a,O
,cafeteria,B-restaurant_type
,in,O
,Brockway,B-city
,Colorado,B-state
,that,O
,serves,O
,thai,B-cuisine
,food,O
,for,O
,six,B-party_size_number
,people,O
Sentence: 2995,book,O
,a,O
,table,O
,not,B-spatial_relation
,far,I-spatial_relation
,in,O
,WY,B-state
,at,O
,a,O
,gastropub,B-restaurant_type
,with,O
,internet,B-facility
,for,O
,me,B-party_size_description
,jenny,I-party_size_description
,and,I-party_size_description
,antoinette,I-party_size_description
,in,B-timeRange
,one,I-timeRange
,week,I-timeRange
Sentence: 2996,book,O
,a,O
,restaurant,B-restaurant_type
,for,O
,4,B-party_size_number
,by,O
,shawn's,B-poi
,work,I-poi
,close,B-spatial_relation
,by,I-spatial_relation
Sentence: 2997,book,O
,a,O
,spot,O
,at,O
,a,O
,restaurant,B-restaurant_type
,with,O
,wifi,B-facility
,that,O
,is,O
,neighboring,B-spatial_relation
,Suriname,B-country
Sentence: 2998,Book,O
,me,O
,a,O
,table,O
,for,O
,one,B-party_size_number
,at,O
,Blue,B-restaurant_name
,Ribbon,I-restaurant_name
,Barbecue,I-restaurant_name
Sentence: 2999,book,O
,a,O
,gluten,B-cuisine
,free,I-cuisine
,restaurant,B-restaurant_type
,in,O
,Arp,B-city
Sentence: 3000,Can,O
,you,O
,get,O
,me,O
,a,O
,table,O
,reserved,O
,for,O
,three,B-timeRange
,hundred,I-timeRange
,thirty,I-timeRange
,three,I-timeRange
,days,I-timeRange
,from,I-timeRange
,now,I-timeRange
,for,O
,eight,B-party_size_number
,people,O
,at,O
,a,O
,highly,B-sort
,rated,I-sort
,fast,B-restaurant_type
,food,I-restaurant_type
,place,O
,that,O
,serves,O
,north,B-cuisine
,indian,I-cuisine
,food,O
,not,B-spatial_relation
,distant,I-spatial_relation
,from,O
,Moores,B-city
,Mill,I-city
Sentence: 3001,book,O
,a,O
,spot,O
,in,O
,Netherlands,B-country
,Antilles,I-country
Sentence: 3002,book,O
,a,O
,restaurant,B-restaurant_type
,close,B-spatial_relation
,by,I-spatial_relation
,my,B-poi
,daughters's,I-poi
,work,I-poi
,location,I-poi
,with,O
,burrito,B-served_dish
,three,B-timeRange
,years,I-timeRange
,from,I-timeRange
,now,I-timeRange
Sentence: 3003,Make,O
,me,O
,a,O
,reservation,O
,somewhere,O
,outdoor,B-facility
,in,O
,Port,B-city
,Wentworth,I-city
,for,O
,a,O
,party,O
,of,O
,five,B-party_size_number
,at,O
,a,O
,coffeehouse,B-restaurant_type
,in,B-timeRange
,ten,I-timeRange
,months,I-timeRange
,that,O
,is,O
,distant,B-spatial_relation
Sentence: 3004,Find,O
,me,O
,a,O
,table,O
,for,O
,8,B-party_size_number
,people,O
,at,O
,a,O
,nearby,B-spatial_relation
,AL,B-state
,restaurant,B-restaurant_type
,one,B-timeRange
,minute,I-timeRange
,from,I-timeRange
,now,I-timeRange
,.,O
Sentence: 3005,book,O
,a,O
,table,O
,in,O
,Alberton,B-city
,for,O
,me,B-party_size_description
,and,I-party_size_description
,my,I-party_size_description
,mother,I-party_size_description
,in,I-party_size_description
,law,I-party_size_description
,at,O
,a,O
,restaurant,B-restaurant_type
Sentence: 3006,book,O
,a,O
,restaurant,B-restaurant_type
,in,O
,Anguilla,B-country
,for,O
,one,B-party_size_number
,at,O
,National,B-restaurant_name
,Coney,I-restaurant_name
,Island,I-restaurant_name
Sentence: 3007,Book,O
,me,O
,a,O
,table,O
,for,O
,seven,B-party_size_number
,in,O
,Co-operative,B-restaurant_name
,Block,I-restaurant_name
,Building,I-restaurant_name
,,O
,ND,B-state
,.,O
Sentence: 3008,book,O
,a,O
,table,O
,in,O
,Greece,B-country
,for,O
,4,B-party_size_number
Sentence: 3009,I'd,O
,like,O
,to,O
,go,O
,to,O
,a,O
,pub,B-restaurant_type
,that,O
,has,O
,italian,B-served_dish
,dressing,I-served_dish
,for,O
,a,O
,party,O
,of,O
,5,B-party_size_number
,on,O
,February,B-timeRange
,11,I-timeRange
,2033,I-timeRange
Sentence: 3010,I,O
,need,O
,to,O
,book,O
,a,O
,Theme,B-restaurant_name
,restaurant,I-restaurant_name
,this,B-timeRange
,month,I-timeRange
,in,O
,Chile,B-country
Sentence: 3011,I,O
,need,O
,a,O
,table,O
,somewhere,O
,in,O
,Culver,B-city
,City,I-city
,WA,B-state
Sentence: 3012,Book,O
,a,O
,reservation,O
,for,O
,4,B-party_size_number
,people,O
,at,O
,a,O
,restaurant,B-restaurant_type
,within,B-spatial_relation
,the,I-spatial_relation
,same,I-spatial_relation
,area,I-spatial_relation
,as,O
,my,B-poi
,step,I-poi
,daughter's,I-poi
,position,I-poi
Sentence: 3013,Book,O
,a,O
,bar,B-restaurant_type
,in,O
,Holtville,B-city
,ND,B-state
,for,O
,7,B-party_size_number
,people.,O
Sentence: 3014,Book,O
,me,O
,a,O
,tibetan,B-cuisine
,restaurant,B-restaurant_type
,for,O
,my,B-party_size_description
,boss,I-party_size_description
,and,I-party_size_description
,I,I-party_size_description
,.,O
Sentence: 3015,I,O
,need,O
,a,O
,reservation,O
,for,O
,a,O
,party,O
,of,O
,three,B-party_size_number
,,O
,maybe,O
,a,O
,gastropub,B-restaurant_type
,that,O
,sells,O
,steak,B-served_dish
,.,O
Sentence: 3016,book,O
,a,O
,spot,O
,for,O
,one,B-party_size_number
Sentence: 3017,book,O
,a,O
,table,O
,at,O
,one,B-timeRange
,o'clock,I-timeRange
,at,O
,a,O
,bar,B-restaurant_type
,that,O
,has,O
,parking,B-facility
Sentence: 3018,Book,O
,a,O
,neighboring,B-spatial_relation
,coffeehouse,B-restaurant_type
,with,O
,internet,B-facility
,in,O
,Shingleton,B-city
,.,O
Sentence: 3019,Book,O
,a,O
,restaurant,B-restaurant_type
,for,O
,9,B-party_size_number
,people.,O
Sentence: 3020,I'd,O
,like,O
,to,O
,reserve,O
,a,O
,table,O
,at,O
,a,O
,pub,B-restaurant_type
,that,O
,serves,O
,andouillettes,B-served_dish
,within,B-spatial_relation
,the,I-spatial_relation
,same,I-spatial_relation
,area,I-spatial_relation
,in,O
,San,B-country
,Marino,I-country
,.,O
Sentence: 3021,book,O
,a,O
,stracciatella,B-served_dish
,provider,O
,coffeehouse,B-restaurant_type
,for,O
,10,B-party_size_number
Sentence: 3022,I,O
,need,O
,a,O
,cambodian,B-cuisine
,brasserie,B-restaurant_type
,restaurant,I-restaurant_type
,that,O
,is,O
,top-rated,B-sort
Sentence: 3023,book,O
,a,O
,brasserie,B-restaurant_type
,with,O
,a,O
,pool,B-facility
,within,B-spatial_relation
,the,I-spatial_relation
,same,I-spatial_relation
,area,I-spatial_relation
,as,O
,my,O
,neighborhood,B-poi
,for,O
,5,B-party_size_number
,people,O
,at,O
,19:26,B-timeRange
Sentence: 3024,Please,O
,make,O
,a,O
,restaurant,B-restaurant_type
,reservation,O
,for,O
,somewhere,O
,in,O
,Mondovi,B-city
,,O
,Connecticut,B-state
,.,O
Sentence: 3025,book,O
,in,O
,South,B-state
,Dakota,I-state
,for,O
,lobster,B-served_dish
,newberg,I-served_dish
,at,O
,a,O
,pub,B-restaurant_type
Sentence: 3026,I,O
,want,O
,to,O
,book,O
,an,O
,indoor,B-facility
,brasserie,B-restaurant_type
,within,B-spatial_relation
,walking,I-spatial_relation
,distance,I-spatial_relation
,in,O
,ME,B-state
,.,O
Sentence: 3027,Please,O
,make,O
,reservations,O
,for,O
,a,O
,bar,B-restaurant_type
,close-by,B-spatial_relation
,in,O
,Lake,B-city
,Alfred,I-city
,.,O
Sentence: 3028,Book,O
,a,O
,restaurant,B-restaurant_type
,for,O
,nine,B-party_size_number
,in,O
,South,B-country
,Sudan,I-country
,.,O
Sentence: 3029,I,O
,need,O
,a,O
,table,O
,for,O
,five,B-party_size_number
,in,O
,Viroqua,B-city
Sentence: 3030,I,O
,want,O
,to,O
,book,O
,a,O
,pub,B-restaurant_type
,in,O
,Juniper,B-city
,for,O
,8,B-party_size_number
,that,O
,serves,O
,bûche,B-served_dish
,de,I-served_dish
,noël,I-served_dish
Sentence: 3031,i,O
,want,O
,to,O
,eat,O
,a,O
,highly,B-sort
,rated,I-sort
,breakfast,B-timeRange
,restaurant,B-restaurant_type
Sentence: 3032,I,O
,want,O
,to,O
,eat,O
,close,B-spatial_relation
,to,O
,Bowlegs,B-city
,seven,B-timeRange
,years,I-timeRange
,from,I-timeRange
,now,I-timeRange
Sentence: 3033,Book,O
,reservations,O
,at,O
,a,O
,tea,B-restaurant_type
,house,I-restaurant_type
,in,O
,Lodi,B-city
,with,O
,my,B-party_size_description
,granddaughter,I-party_size_description
,and,I-party_size_description
,I,I-party_size_description
Sentence: 3034,Book,O
,a,O
,restaurant,B-restaurant_type
,in,O
,Michigan,B-state
,for,O
,4,B-party_size_number
,people.,O
Sentence: 3035,Make,O
,me,O
,a,O
,reservation,O
,for,O
,a,O
,party,O
,of,O
,eight,B-party_size_number
,in,O
,Ledoux,B-city
Sentence: 3036,I,O
,want,O
,to,O
,book,O
,a,O
,restaurant,B-restaurant_type
,within,B-spatial_relation
,walking,I-spatial_relation
,distance,I-spatial_relation
,of,O
,my,O
,neighborhood,B-poi
,.,O
Sentence: 3037,Reserve,O
,a,O
,table,O
,for,O
,7,B-party_size_number
,at,O
,a,O
,cafeteria,B-restaurant_type
,in,O
,Lafe,B-city
,city,I-city
,.,O
Sentence: 3038,Can,O
,you,O
,make,O
,reservations,O
,for,O
,two,B-party_size_number
,people,O
,somewhere,O
,distant,B-spatial_relation
,from,O
,Sutphin,B-poi
,Blvd,I-poi
Sentence: 3039,I'd,O
,like,O
,to,O
,eat,O
,in,B-timeRange
,1,I-timeRange
,minute,I-timeRange
,at,O
,a,O
,neighboring,B-spatial_relation
,neighborhood,B-poi
,restaurant,B-restaurant_type
Sentence: 3040,Book,O
,the,O
,best,B-sort
,eastern,B-cuisine
,european,I-cuisine
,restaurant,B-restaurant_type
,for,O
,5,B-party_size_number
,people,O
,at,O
,two,B-timeRange
,o'clock,I-timeRange
,in,O
,Cohocton,B-city
,WY,B-state
,.,O
Sentence: 3041,I,O
,need,O
,to,O
,book,O
,a,O
,restaurant,B-restaurant_type
,for,O
,seven,B-party_size_number
,people,O
,at,O
,elevenses,B-timeRange
,Seafood,B-restaurant_name
,restaurant,I-restaurant_name
Sentence: 3042,I,O
,want,O
,to,O
,book,O
,a,O
,restaurant,B-restaurant_type
,in,O
,Botswana,B-country
,for,O
,four,B-party_size_number
,people.,O
Sentence: 3043,I,O
,need,O
,to,O
,book,O
,a,O
,restaurant,B-restaurant_type
,for,O
,eight,B-party_size_number
,nearby,B-spatial_relation
,Limerick,B-city
,one,B-timeRange
,year,I-timeRange
,from,I-timeRange
,now,I-timeRange
,that,O
,serves,O
,jerky,B-served_dish
Sentence: 3044,I,O
,want,O
,to,O
,book,O
,a,O
,restaurant,B-restaurant_type
,with,O
,creamed,B-served_dish
,eggs,I-served_dish
,on,I-served_dish
,toast,I-served_dish
,on,O
,Kansas,B-timeRange
,Day,I-timeRange
,within,B-spatial_relation
,walking,I-spatial_relation
,distance,I-spatial_relation
,of,O
,British,B-country
,Indian,I-country
,Ocean,I-country
,Territory,I-country
Sentence: 3045,Book,O
,a,O
,table,O
,at,O
,a,O
,faraway,B-spatial_relation
,brasserie,B-restaurant_type
,in,O
,NJ,B-state
,.,O
Sentence: 3046,Book,O
,a,O
,hawaiian,B-cuisine
,diner,B-restaurant_type
,in,O
,South,B-state
,Carolina,I-state
,not,B-spatial_relation
,far,I-spatial_relation
,away,O
,in,O
,1,B-timeRange
,second,I-timeRange
,from,I-timeRange
,now,I-timeRange
,.,O
Sentence: 3047,book,O
,a,O
,spot,O
,for,O
,six,B-party_size_number
,at,O
,a,O
,restaurant,B-restaurant_type
,that,O
,serves,O
,fish,B-served_dish
,and,I-served_dish
,chips,I-served_dish
Sentence: 3048,Book,O
,a,O
,restaurant,B-restaurant_type
,reservation,O
,for,O
,my,B-party_size_description
,gf,I-party_size_description
,and,I-party_size_description
,I,I-party_size_description
,within,B-spatial_relation
,walking,I-spatial_relation
,distance,I-spatial_relation
,of,O
,sondra's,B-poi
,university,I-poi
Sentence: 3049,Book,O
,a,O
,restaurant,B-restaurant_type
,for,O
,ten,B-party_size_number
,in,O
,Exmore,B-city
,at,O
,sunset,B-timeRange
Sentence: 3050,Book,O
,a,O
,reservation,O
,for,O
,bettye,B-party_size_description
,and,I-party_size_description
,lakeisha,I-party_size_description
,jimenez,I-party_size_description
,at,O
,a,O
,bar,B-restaurant_type
Sentence: 3051,Book,O
,The,B-restaurant_name
,Electric,I-restaurant_name
,Banana,I-restaurant_name
,in,O
,Ewen,B-city
,for,O
,crystal,B-party_size_description
,and,I-party_size_description
,brittney,I-party_size_description
,.,O
Sentence: 3052,Book,O
,me,O
,a,O
,popular,B-sort
,restaurant,B-restaurant_type
,reservation,O
,at,O
,a,O
,brazilian,B-cuisine
,delicatessen,B-restaurant_type
Sentence: 3053,book,O
,a,O
,restaurant,B-restaurant_type
,close,B-spatial_relation
,to,O
,Grant,B-poi
,Av,I-poi
Sentence: 3054,I,O
,want,O
,to,O
,eat,O
,mezes,B-served_dish
,at,O
,the,O
,pub,B-restaurant_type
,for,O
,1,B-party_size_number
,at,O
,four,B-timeRange
,PM,I-timeRange
Sentence: 3055,Book,O
,a,O
,table,O
,for,O
,my,B-party_size_description
,great,I-party_size_description
,grandfather,I-party_size_description
,and,I-party_size_description
,I,I-party_size_description
,at,O
,a,O
,place,O
,in,O
,Booker,B-city
,,O
,AK,B-state
,.,O
Sentence: 3056,Book,O
,reservations,O
,for,O
,ava,B-party_size_description
,gonzales,I-party_size_description
,raquel,I-party_size_description
,brown,I-party_size_description
,and,I-party_size_description
,I,I-party_size_description
,on,O
,Jul.,B-timeRange
,6,I-timeRange
,2040,I-timeRange
,in,O
,Hainesville,B-city
,at,O
,a,O
,restaurant,B-restaurant_type
Sentence: 3057,book,O
,in,O
,Vermont,B-state
,at,O
,The,B-restaurant_name
,Maisonette,I-restaurant_name
Sentence: 3058,Locate,O
,a,O
,bakery,B-restaurant_type
,in,O
,Rockport,B-city
,,O
,Federated,B-state
,States,I-state
,Of,I-state
,Micronesia,I-state
,that,O
,serves,O
,olives,B-served_dish
Sentence: 3059,Restaurant,B-restaurant_type
,near,B-spatial_relation
,in,B-poi
,town,I-poi
,uses,O
,in,B-timeRange
,two,I-timeRange
,years,I-timeRange
Sentence: 3060,Book,O
,a,O
,reservation,O
,for,O
,seven,B-party_size_number
,people,O
,at,O
,Fraser,B-restaurant_name
,Mansion,I-restaurant_name
,in,O
,IL,B-state
Sentence: 3061,I,O
,want,O
,to,O
,take,O
,my,B-party_size_description
,mom,I-party_size_description
,and,I-party_size_description
,I,I-party_size_description
,to,O
,the,O
,tea,B-restaurant_type
,house,I-restaurant_type
Sentence: 3062,My,O
,party,O
,of,O
,3,B-party_size_number
,would,O
,really,O
,like,O
,to,O
,eat,O
,baba,B-served_dish
,au,I-served_dish
,rhum,I-served_dish
,at,O
,a,O
,brasserie,B-restaurant_type
,,O
,could,O
,you,O
,help?,O
Sentence: 3063,I,O
,need,O
,to,O
,find,O
,a,O
,restaurant,B-restaurant_type
,for,O
,ten,B-party_size_number
,people,O
,at,O
,twelve,B-timeRange
,am,I-timeRange
,in,O
,Liechtenstein,B-country
,.,O
Sentence: 3064,book,O
,a,O
,spot,O
,for,O
,9,B-party_size_number
,at,O
,Dinner,B-restaurant_name
,in,I-restaurant_name
,the,I-restaurant_name
,Sky,I-restaurant_name
,in,O
,SC,B-state
Sentence: 3065,I'd,O
,like,O
,a,O
,table,O
,for,O
,my,B-party_size_description
,teenager,I-party_size_description
,and,I-party_size_description
,I,I-party_size_description
,at,O
,the,O
,Washington,B-restaurant_name
,D.C.,I-restaurant_name
,Jewish,I-restaurant_name
,Community,I-restaurant_name
,Center,I-restaurant_name
Sentence: 3066,I,O
,want,O
,a,O
,table,O
,for,O
,four,B-party_size_number
,for,O
,2,B-timeRange
,years,I-timeRange
,from,I-timeRange
,now,I-timeRange
Sentence: 3067,restaurant,B-restaurant_type
,in,O
,Kuwait,B-country
,for,O
,seven,B-party_size_number
,,O
,Mar.,B-timeRange
,eighteenth,I-timeRange
,2030,I-timeRange
Sentence: 3068,I,O
,want,O
,a,O
,table,O
,for,O
,eight,B-party_size_number
,at,O
,GU,B-state
Sentence: 3069,book,O
,a,O
,bar,B-restaurant_type
,in,O
,SC,B-state
,in,O
,Leonville,B-city
Sentence: 3070,I,O
,need,O
,a,O
,place,O
,that,O
,serves,O
,smelt,B-served_dish
,for,O
,a,O
,party,O
,of,O
,4,B-party_size_number
,,O
,preferably,O
,a,O
,taverna,B-restaurant_type
Sentence: 3071,book,O
,a,O
,gastropub,B-restaurant_type
,serves,O
,waffle,B-served_dish
,for,O
,8,B-party_size_number
Sentence: 3072,At,O
,four,B-timeRange
,pm,I-timeRange
,.,O
,I,O
,need,O
,a,O
,table,O
,for,O
,8,B-party_size_number
,at,O
,a,O
,restaurant,B-restaurant_type
,in,O
,Guernsey,B-country
,that,O
,serves,O
,salade,B-served_dish
,.,O
Sentence: 3073,I'm,O
,looking,O
,to,O
,book,O
,a,O
,table,O
,at,O
,a,O
,place,O
,in,O
,Newton,B-city
,Falls,I-city
,,O
,prefereably,O
,within,B-spatial_relation
,the,I-spatial_relation
,same,I-spatial_relation
,area,I-spatial_relation
,that,O
,has,O
,space,O
,for,O
,6,B-party_size_number
Sentence: 3074,Reserve,O
,a,O
,table,O
,for,O
,1,B-party_size_number
,person,O
,in,O
,WI,B-state
,.,O
Sentence: 3075,I,O
,want,O
,to,O
,book,O
,a,O
,highly,B-sort
,rated,I-sort
,pizzeria,B-restaurant_type
,in,B-spatial_relation
,the,I-spatial_relation
,same,I-spatial_relation
,area,I-spatial_relation
,as,O
,tia's,B-poi
,house,I-poi
Sentence: 3076,book,O
,an,O
,osteria,B-restaurant_type
